model_year,milage,accident,clean_title,price,turbo,is_luxury,is_upper_class,engine_score
2023,8800.0,0,1,85000.0,0,0,0,-0.145
2017,98000.0,0,1,15000.0,0,0,0,-0.071
2011,103000.0,1,1,10500.0,0,0,0,-0.114
2018,69000.0,0,1,32000.0,0,0,0,0.017
2008,93000.0,0,1,10500.0,0,0,0,1.271
2004,1389.0,0,1,4800.0,0,0,0,-0.898
2005,47822.0,0,1,97993.0,0,0,0,-0.061
2007,83112.0,0,1,17500.0,0,0,0,-0.883
2019,43433.0,0,1,26772.0,1,0,0,-0.091
2016,109330.0,1,1,28324.0,0,0,0,-0.771
2008,18051.0,0,1,19000.0,0,0,0,0.626
2010,120000.0,1,1,16000.0,0,0,0,-0.443
2008,122000.0,0,1,11500.0,0,0,0,-0.726
2023,3000.0,0,1,96000.0,0,0,0,0.967
2013,90742.0,0,1,19975.0,0,0,0,-0.052
2014,86500.0,0,1,17900.0,0,0,0,-0.071
2010,65750.0,0,1,16000.0,0,0,0,-0.031
2019,61830.0,0,1,19000.0,0,0,0,-0.721
2014,87000.0,1,1,13000.0,0,0,0,-1.06
2015,92421.0,0,1,24000.0,0,0,0,1.152
2020,6682.0,0,1,33490.0,0,0,0,0.645
2010,102665.0,0,1,11499.0,0,0,0,-0.443
2003,114528.0,0,1,3000.0,0,0,0,-0.836
2019,54000.0,0,1,32000.0,0,0,0,-0.843
2021,43433.0,0,1,58504.0,1,0,0,-0.091
2012,85000.0,1,1,18900.0,0,0,0,0.471
2008,169900.0,1,1,7100.0,0,0,0,-0.124
2015,59000.0,1,1,29000.0,0,0,0,-0.019
2011,174000.0,0,1,4000.0,0,0,0,-0.843
2015,169500.0,0,1,27000.0,0,0,0,-0.083
2007,135465.0,0,1,15750.0,0,0,0,-0.224
2016,77945.0,1,1,32990.0,0,0,0,0.645
2013,57300.0,0,1,46500.0,0,0,0,0.819
2016,54500.0,0,1,44999.0,0,0,0,0.988
2017,56000.0,0,1,27500.0,0,0,0,-0.745
2023,14950.0,1,1,49999.0,0,0,0,-0.995
2019,54000.0,0,1,26000.0,0,0,0,0.074
2012,103111.0,0,1,11400.0,0,0,0,-0.805
2016,952.0,1,1,20000.0,0,0,0,-1.064
2020,34152.0,0,1,42500.0,0,0,0,0.879
2015,88000.0,1,1,30000.0,0,0,0,-0.774
2014,7928.0,0,1,11000.0,0,0,0,1.036
2017,67726.0,0,1,34995.0,0,0,0,-0.774
2021,5182.0,0,1,72567.0,0,0,0,-0.85
2014,59300.0,0,1,22500.0,0,0,0,-0.843
2022,4785.0,0,1,125900.0,0,0,0,0.095
2022,7000.0,0,1,32500.0,0,0,0,1.188
2019,49252.0,0,1,23754.0,1,0,0,-0.746
2016,104000.0,1,1,20500.0,0,0,0,-0.024
2008,149460.0,0,1,12500.0,0,0,0,-0.231
2016,67800.0,0,1,26800.0,0,0,0,0.471
2012,95400.0,0,1,35000.0,0,0,0,-0.124
2019,27000.0,0,1,30499.0,0,0,0,-0.048
2013,144200.0,1,1,15999.0,0,0,0,0.633
2010,170552.0,0,1,6500.0,0,0,0,-0.85
2021,88977.0,0,1,53950.0,1,0,0,0.006
2016,112000.0,0,1,22000.0,0,0,0,0.06
2011,132000.0,0,1,6000.0,0,0,0,-0.124
2022,25000.0,0,1,44600.0,0,0,0,1.148
2022,13000.0,0,1,90000.0,0,0,0,0.048
2014,74000.0,0,1,22000.0,0,0,0,0.045
2020,70780.0,0,1,30900.0,0,0,0,-0.06
2017,72927.0,0,1,51700.0,0,0,0,1.021
2019,81327.0,1,1,69950.0,0,0,0,1.021
2015,57000.0,0,1,26500.0,0,0,0,-0.052
2022,115.0,0,1,63500.0,0,0,0,0.131
2012,79000.0,1,1,13000.0,0,0,0,-0.398
2021,22558.0,0,1,41927.0,0,0,0,0.176
2016,124000.0,1,1,20995.0,0,0,0,-0.976
2018,2950.0,0,1,52500.0,0,0,0,1.569
2020,26000.0,0,1,64000.0,0,0,0,1.188
2017,40000.0,1,1,26500.0,0,0,0,-0.067
2011,162000.0,0,1,11000.0,0,0,0,0.802
2011,130000.0,1,1,11500.0,0,0,0,1.055
2022,44000.0,1,1,49999.0,0,0,0,-0.145
1999,48054.0,0,1,15500.0,0,0,0,0.45
2020,24850.0,0,1,78900.0,0,0,0,1.131
2021,18362.0,0,1,87500.0,0,0,0,0.471
2019,28220.0,0,1,40995.0,0,0,0,0.945
2004,170212.0,1,1,15000.0,0,0,0,-0.226
2008,96000.0,0,1,10995.0,0,0,0,0.74
2014,126760.0,1,1,13000.0,0,0,0,1.055
2008,46000.0,0,1,65000.0,0,0,0,1.329
2015,1025.0,1,1,27200.0,0,0,0,-0.036
2022,12000.0,0,1,75000.0,0,0,0,0.131
2019,23400.0,0,1,39000.0,0,0,0,1.021
2016,12985.0,0,1,98000.0,0,0,0,1.245
2018,57800.0,0,1,70000.0,0,0,0,0.167
2008,87888.0,0,1,17700.0,0,0,0,0.402
2007,120000.0,1,1,12000.0,0,0,0,0.319
2018,21400.0,0,1,25999.0,0,0,0,-0.721
2015,28500.0,0,1,48000.0,0,0,0,0.812
2020,3000.0,0,1,65500.0,0,0,0,1.15
2016,81327.0,1,1,21500.0,0,0,0,-0.06
2021,67516.0,0,1,39985.0,1,0,0,-0.091
2011,194000.0,1,1,3500.0,0,0,0,-0.131
2014,76200.0,1,1,33000.0,0,0,0,1.098
2012,39900.0,1,1,20900.0,0,0,0,0.505
2018,38800.0,0,1,76500.0,0,0,1,2.112
2021,27000.0,0,1,50000.0,0,0,0,0.19
2015,50000.0,0,1,71000.0,0,0,0,1.055
2020,47144.0,1,1,34500.0,0,0,0,1.036
2015,92080.0,0,1,18500.0,0,0,0,0.717
2015,73000.0,0,1,10000.0,0,0,0,0.161
2016,64800.0,1,1,36000.0,0,0,0,0.85
2007,195000.0,1,1,22000.0,0,0,0,-0.229
2016,86000.0,0,1,17000.0,0,0,0,-0.014
2003,141775.0,1,1,14000.0,0,0,0,-0.095
2021,51300.0,0,1,41000.0,0,0,0,0.131
2020,29500.0,0,1,103000.0,0,0,0,1.245
2022,12000.0,0,1,52000.0,0,0,0,-0.067
2016,50000.0,0,1,26500.0,0,0,0,-0.036
2005,137333.0,1,1,5200.0,0,0,0,-0.226
2009,187700.0,1,1,7850.0,0,0,0,-0.774
2009,151933.0,0,1,15900.0,0,0,0,-0.014
2014,120000.0,1,1,19995.0,0,0,0,0.052
2023,18000.0,0,1,92500.0,0,0,0,-0.145
2022,25756.0,1,1,44990.0,0,0,0,-0.736
2019,14269.0,0,1,99999.0,0,0,0,0.812
2008,202055.0,0,1,35750.0,0,0,0,-0.117
2005,43705.0,1,1,9500.0,0,0,0,-0.145
2019,26000.0,0,1,50000.0,0,0,0,0.095
2016,86250.0,0,1,24000.0,0,0,0,-0.067
2020,20386.0,0,1,31621.0,1,0,0,-0.091
2022,14000.0,0,1,45000.0,0,0,0,1.105
2018,6200.0,1,1,47500.0,0,0,0,1.131
2017,117000.0,0,1,37000.0,0,0,0,0.717
2002,179000.0,0,1,6950.0,0,0,0,-0.248
2023,9000.0,0,1,65990.0,0,0,0,-0.067
2005,57000.0,0,1,50000.0,0,0,0,0.664
2014,115550.0,1,1,8900.0,0,0,0,-0.869
2019,2900.0,0,1,113990.0,0,0,0,0.06
2018,23600.0,0,1,34500.0,0,0,0,-0.745
2015,103466.0,0,1,17000.0,0,0,0,1.105
2008,2905.0,0,1,29000.0,0,0,0,0.569
2008,190120.0,1,1,15000.0,0,0,0,0.75
2017,70000.0,0,1,25000.0,0,0,0,-0.036
2018,48000.0,0,1,63000.0,0,0,0,0.845
2017,32000.0,0,1,63100.0,0,0,0,1.055
2004,170000.0,0,1,3990.0,0,0,0,0.398
2017,102000.0,0,1,21500.0,0,0,0,-0.76
2023,1400.0,0,1,59500.0,0,0,0,0.131
2016,85500.0,1,1,17995.0,0,0,0,0.117
2016,87500.0,0,1,26500.0,0,0,0,0.717
2021,12758.0,0,1,84995.0,0,0,0,0.057
2014,80581.0,0,1,8999.0,0,0,0,-0.771
2019,44800.0,1,1,30000.0,0,0,0,0.717
2017,80150.0,1,1,34999.0,0,0,0,0.879
2000,132000.0,0,1,14990.0,0,0,0,-0.774
2015,7346.0,0,1,63500.0,0,0,0,0.781
2017,65441.0,0,1,36000.0,0,0,0,-0.098
2016,71273.0,0,1,20499.0,0,0,0,-0.869
2018,45791.0,0,1,65000.0,0,0,0,0.757
2022,1750.0,0,1,54500.0,0,0,0,1.021
2020,242000.0,1,1,13980.0,0,0,0,-0.829
2010,140000.0,0,1,8000.0,0,0,0,0.398
2008,157500.0,1,1,14500.0,0,0,0,0.602
2014,110000.0,1,1,10000.0,0,0,0,-0.774
2014,111000.0,0,1,14599.0,0,0,0,1.026
2008,227010.0,0,1,3850.0,0,0,0,-0.057
2014,174678.0,0,1,51900.0,0,0,0,-0.031
2019,67500.0,0,1,40000.0,0,0,0,0.31
2022,24300.0,0,1,24200.0,0,0,0,-0.06
2005,170000.0,1,1,6500.0,0,0,0,-0.226
2022,5800.0,1,1,25500.0,0,0,0,-0.774
2004,116157.0,0,1,13500.0,0,0,0,-0.117
2012,115359.0,0,1,9000.0,0,0,0,-0.964
2005,165000.0,0,1,3000.0,0,0,0,-0.3
2019,35248.0,0,1,20848.0,0,0,0,1.09
2014,85275.0,1,0,23998.0,0,0,0,-0.091
2006,135000.0,1,1,9500.0,0,0,0,0.052
2019,34300.0,0,1,33499.0,0,0,0,-0.048
2017,87500.0,0,1,23754.0,0,0,0,1.105
2016,27000.0,0,1,47999.0,0,0,0,0.857
2005,153818.0,1,1,9000.0,0,0,0,0.41
2016,80800.0,1,1,10000.0,0,0,0,-0.774
2009,72900.0,0,1,31300.0,0,0,0,-0.131
2018,56600.0,0,1,85500.0,0,0,0,0.017
2021,30309.0,0,1,52991.0,1,0,0,-0.133
2016,63295.0,0,1,29950.0,0,0,0,0.06
2008,66250.0,0,1,15500.0,0,0,0,1.969
2021,6200.0,0,1,76500.0,0,0,0,-0.738
2001,69350.0,0,1,6500.0,0,0,0,-0.298
2020,33000.0,0,1,73000.0,0,0,0,0.352
1995,123000.0,1,1,9995.0,0,0,0,0.161
2017,82900.0,0,1,42995.0,0,0,0,-0.707
2017,24500.0,0,1,32000.0,0,0,0,0.352
2016,66000.0,0,1,31000.0,0,0,0,0.845
2019,17500.0,0,1,85000.0,0,0,0,1.09
2002,178416.0,1,1,6250.0,0,0,0,0.221
2022,10500.0,0,1,60000.0,0,0,0,0.352
2019,58100.0,0,1,35850.0,0,0,0,1.055
2014,123500.0,1,1,27000.0,0,0,0,0.981
2015,60000.0,0,1,27000.0,0,0,0,-0.095
2008,149000.0,1,1,9500.0,0,0,0,-0.229
2015,38000.0,0,1,20000.0,0,0,0,-0.774
2018,96476.0,1,1,12500.0,0,0,0,-0.838
2007,100574.0,0,1,9995.0,0,0,0,-0.726
2018,53500.0,0,1,29000.0,0,0,0,-0.738
2015,31500.0,0,1,31000.0,0,0,0,0.857
2022,19250.0,0,1,61000.0,0,0,0,-0.145
2005,60000.0,0,1,13500.0,0,0,0,-0.14
2023,15736.0,0,1,74999.0,0,0,0,0.081
2020,48842.0,1,1,39857.0,0,0,0,-0.041
2022,1300.0,0,1,74995.0,0,0,0,-0.274
2021,6090.0,0,1,94999.0,0,0,0,0.852
2018,52000.0,1,1,25900.0,0,0,0,1.021
2017,80000.0,0,1,27000.0,0,0,0,-0.036
2008,140401.0,0,1,11000.0,0,0,0,-1.045
2023,12000.0,0,1,54000.0,0,0,0,-0.64
2019,49105.0,1,1,26000.0,0,0,0,0.943
2018,92031.0,0,1,24500.0,0,0,0,-0.983
2024,300.0,0,1,41000.0,0,0,0,1.188
2015,54900.0,0,1,19995.0,0,0,0,-0.06
2020,29700.0,0,1,61000.0,0,0,0,0.095
2007,160900.0,1,1,7000.0,0,0,0,-0.229
2017,122000.0,1,1,16000.0,0,0,0,-0.883
2001,122945.0,0,1,17900.0,0,0,0,0.271
2017,98413.0,1,1,20500.0,0,0,0,-0.821
2017,41932.0,0,1,18700.0,0,0,0,-1.052
2018,120000.0,1,1,16500.0,0,0,0,-0.079
2017,54423.0,0,1,33950.0,0,0,0,0.164
2013,119755.0,1,1,10950.0,1,0,0,-0.746
2017,92031.0,1,1,24899.0,0,0,0,0.717
2016,92671.0,0,1,16500.0,0,0,0,1.152
2014,78007.0,0,1,10995.0,0,0,0,-0.845
2019,47500.0,0,1,35900.0,0,0,0,-0.048
2014,118500.0,0,1,16000.0,0,0,0,-0.19
2018,66500.0,1,1,34995.0,0,0,0,0.471
2009,12454.0,0,1,23500.0,0,0,0,0.029
2018,58664.0,1,1,35000.0,0,0,0,-0.119
2015,70582.0,0,1,37000.0,0,0,0,1.131
2021,23152.0,0,1,77535.0,0,0,0,0.917
2013,162731.0,0,1,14999.0,0,0,0,0.633
2018,6523.0,0,1,46500.0,0,0,0,1.031
2024,27352.0,0,1,47541.0,1,0,0,-0.091
2003,101750.0,0,1,5700.0,0,0,0,-0.405
2020,28548.0,0,1,26545.0,0,0,0,-0.576
2014,90601.0,1,1,8500.0,0,0,0,-0.143
2016,58375.0,0,1,19000.0,0,0,0,-0.007
2010,142500.0,0,1,6800.0,0,0,0,0.981
2023,7388.0,0,1,45500.0,0,0,0,0.987
2016,82978.0,1,1,22000.0,0,0,0,-0.033
2012,97700.0,0,1,39000.0,0,0,0,0.052
2017,54500.0,0,1,29000.0,0,0,0,1.279
2022,8400.0,0,1,67000.0,0,0,0,1.245
2020,57500.0,0,1,36500.0,0,0,0,0.107
2001,61000.0,0,1,35000.0,0,0,0,-0.019
2016,134000.0,1,1,15000.0,0,0,0,-0.774
2021,7600.0,0,1,59000.0,0,0,0,2.186
2015,11700.0,0,1,42000.0,0,0,0,0.167
2018,65000.0,1,1,45000.0,0,0,0,0.31
2010,15500.0,0,1,9900.0,0,0,0,1.045
2010,60000.0,1,1,18750.0,0,0,0,0.431
2014,64800.0,0,1,20999.0,0,0,0,1.098
2010,120700.0,1,1,9500.0,0,0,0,0.802
2023,1500.0,0,1,73600.0,0,0,0,1.188
2024,2523.0,0,1,45423.0,0,0,0,0.448
2015,66500.0,0,1,19750.0,0,0,0,0.717
2020,27404.0,1,1,39884.0,0,0,0,0.717
2015,18651.0,0,1,59549.0,0,0,0,1.055
2019,20200.0,0,1,36800.0,0,0,0,0.717
2020,20172.0,0,1,45000.0,0,0,0,1.245
2014,119850.0,0,1,26000.0,0,0,0,-0.107
2022,49899.0,1,1,41100.0,0,0,0,0.874
2016,144000.0,1,1,12000.0,0,0,0,0.717
2000,130000.0,1,1,6300.0,0,0,0,-1.045
2021,8800.0,0,1,31000.0,0,0,0,0.917
2016,51300.0,0,1,17500.0,0,0,0,-0.8
2014,85385.0,0,1,22550.0,0,0,0,-0.05
2008,163000.0,0,1,35500.0,0,0,0,0.467
2021,17500.0,0,1,46900.0,0,0,0,1.245
2016,128032.0,0,1,18000.0,0,0,0,-0.021
2011,99524.0,1,1,8700.0,0,0,0,0.812
2010,152270.0,0,1,15000.0,0,0,0,0.633
2015,112000.0,0,1,14000.0,0,0,0,0.717
2011,74500.0,0,1,11400.0,0,0,0,-0.052
2003,179400.0,1,1,6500.0,0,0,0,0.74
2006,159870.0,1,1,13600.0,0,0,0,-0.095
2014,90601.0,0,1,15500.0,0,0,0,0.979
2006,32000.0,0,1,8999.0,0,0,0,-0.064
2008,190640.0,0,1,8450.0,0,0,0,-0.19
2021,17500.0,0,1,44900.0,0,0,0,0.85
2019,36500.0,0,1,46850.0,0,0,0,-0.036
2015,7200.0,1,1,40750.0,0,0,0,0.167
2018,55000.0,0,1,69500.0,0,0,0,1.021
2011,125559.0,1,1,14500.0,0,0,0,-0.781
2016,7982.0,0,1,51900.0,0,0,0,1.105
2018,62660.0,1,1,19600.0,0,0,0,-0.143
2015,39000.0,1,1,21995.0,0,0,0,-0.5
2020,41500.0,0,1,32400.0,0,0,0,0.879
2021,72150.0,0,1,32300.0,0,0,0,1.043
2018,67500.0,0,1,36000.0,0,0,0,0.31
2015,62310.0,0,1,21590.0,0,0,0,0.305
2022,30761.0,0,1,29182.0,0,0,0,-0.041
2021,24213.0,0,1,44000.0,0,0,0,0.879
2010,95426.0,0,1,5949.0,0,0,0,0.633
2012,127980.0,0,1,17900.0,0,0,0,-0.843
2016,29720.0,0,1,29500.0,0,0,0,-0.024
2010,105500.0,0,1,13000.0,0,0,0,-0.002
2020,43500.0,0,1,44000.0,0,0,0,0.19
2015,60000.0,0,1,24950.0,0,0,0,0.933
2015,120000.0,0,1,10500.0,0,0,0,1.105
2012,83400.0,0,1,26900.0,0,0,0,-0.843
2012,64000.0,0,1,14500.0,0,0,0,-0.031
2011,167500.0,0,1,19998.0,0,0,0,0.683
2001,111000.0,0,1,15995.0,0,0,0,-1.002
2016,129000.0,0,1,19000.0,0,0,0,-0.024
2007,78980.0,1,1,10600.0,0,0,0,-0.114
2013,87066.0,0,1,20999.0,0,0,0,-0.107
2009,177000.0,0,1,17900.0,0,0,0,-0.11
2018,61308.0,0,1,99000.0,0,0,0,0.167
2021,2823.0,0,1,38633.0,1,0,0,-0.091
2017,128000.0,0,1,28500.0,0,0,0,1.021
2005,8794.0,0,1,130000.0,0,0,0,0.133
2018,71273.0,1,1,36000.0,0,0,0,-0.107
2018,48300.0,0,1,41000.0,0,0,0,0.85
2023,11500.0,0,1,78000.0,0,0,0,1.236
2017,5856.0,0,1,35000.0,0,0,0,0.836
2007,85000.0,1,1,10995.0,0,0,0,-0.131
2016,52111.0,1,1,40000.0,0,0,0,0.255
2009,60251.0,1,1,18500.0,0,0,0,0.062
2012,194000.0,1,1,12000.0,0,0,0,0.633
2009,161000.0,1,1,12900.0,0,0,0,-0.483
2020,22000.0,0,1,85500.0,0,0,0,0.164
2020,25250.0,0,1,60000.0,0,0,0,0.879
2010,98700.0,0,1,9875.0,0,0,0,-0.131
2020,33499.0,0,1,45950.0,0,0,0,-0.079
2021,8237.0,0,1,29430.0,1,0,0,-0.091
2012,184000.0,1,1,4500.0,0,0,0,-0.802
2016,89563.0,0,1,36570.0,0,0,0,0.06
2023,1500.0,0,1,49999.0,0,0,0,-0.738
2023,17500.0,0,1,45999.0,0,0,0,-0.64
2020,13900.0,0,1,62900.0,0,0,0,0.21
2015,26600.0,0,1,41500.0,0,0,0,0.776
2019,52000.0,0,1,39500.0,0,0,0,0.738
2006,38000.0,0,1,33000.0,0,0,0,-0.019
2015,84272.0,0,1,11495.0,0,0,0,0.06
2018,59271.0,0,1,18000.0,0,0,0,1.19
2014,99982.0,1,1,14300.0,0,0,0,-0.774
2019,36500.0,0,1,40500.0,0,0,0,-0.755
2019,28220.0,0,1,51750.0,0,0,0,1.176
2009,83000.0,0,1,12500.0,0,0,0,-0.714
2020,19000.0,0,1,92000.0,0,0,0,1.245
2017,48700.0,0,1,22450.0,0,0,0,-0.043
2018,66000.0,1,1,27500.0,0,0,0,0.471
2017,68000.0,1,1,20995.0,0,0,0,-0.031
2016,106500.0,1,1,17500.0,0,0,0,0.738
2019,57800.0,0,1,95000.0,0,0,0,1.279
2015,39700.0,0,1,42500.0,0,0,0,0.781
2021,33000.0,0,1,60000.0,0,0,0,1.236
2017,20000.0,0,1,83000.0,0,0,0,0.24
2011,113000.0,0,1,16000.0,0,0,0,-0.202
2015,117292.0,0,1,22500.0,0,0,0,-0.774
2008,162000.0,1,1,13500.0,0,0,0,-0.843
2023,18000.0,0,1,62000.0,0,0,0,-0.007
2014,75151.0,0,1,31000.0,0,0,0,-0.002
2018,70582.0,0,1,28000.0,0,0,0,1.15
2023,96476.0,1,1,13000.0,0,0,0,0.095
2022,26315.0,0,1,61599.0,0,0,0,-0.145
2015,73500.0,1,1,23500.0,0,0,0,-0.843
2014,123000.0,1,1,4999.0,0,0,0,-0.131
2023,5483.0,0,1,43499.0,0,0,0,-0.133
2019,49500.0,0,1,37000.0,0,0,0,0.31
2011,192000.0,1,1,6250.0,0,0,0,-0.202
2021,1750.0,0,1,111000.0,0,0,0,2.083
2018,50340.0,0,1,29000.0,0,0,0,-0.757
2022,15000.0,0,1,100000.0,0,0,0,0.0
2021,15882.0,0,1,53500.0,0,0,0,0.352
2020,31681.0,1,1,22999.0,1,0,0,-0.585
2018,64542.0,1,1,33591.0,1,0,0,-0.091
2012,132269.0,0,1,23000.0,0,0,0,0.105
2016,8288.0,0,1,23995.0,0,0,0,0.074
2020,226000.0,0,1,26500.0,0,0,0,-0.86
2018,65900.0,1,1,25625.0,0,0,0,0.471
2018,39000.0,0,1,28500.0,0,0,0,-0.071
2011,170000.0,0,1,15500.0,0,0,0,0.626
2017,51000.0,0,1,39500.0,0,0,0,-0.06
1999,96500.0,0,1,7000.0,0,0,0,-1.012
2008,67000.0,1,1,37400.0,0,0,0,-0.117
2012,99000.0,1,1,20900.0,0,0,0,0.633
2021,53433.0,0,1,45999.0,1,0,0,-0.091
2014,149800.0,0,1,7495.0,0,0,0,-0.131
2020,48600.0,0,1,66500.0,0,0,0,1.055
2005,130000.0,0,1,5500.0,0,0,0,-0.264
2017,73500.0,0,1,33000.0,0,0,0,-0.083
2012,54000.0,0,1,16500.0,0,0,0,0.133
2014,51335.0,0,1,37995.0,0,0,0,0.107
2020,16700.0,0,1,54000.0,0,0,0,-0.048
2022,4500.0,0,1,55000.0,0,0,0,1.188
2004,140000.0,0,1,6500.0,0,0,0,0.54
2011,43000.0,0,1,55000.0,0,0,0,0.76
2013,175000.0,0,1,6800.0,0,0,0,-0.036
2017,25000.0,0,1,53000.0,0,0,0,0.917
2016,125450.0,0,1,19000.0,0,0,0,-0.883
2019,59692.0,0,1,35900.0,0,0,0,-0.012
2017,106731.0,1,1,29993.0,0,0,0,1.031
2009,117200.0,1,1,30000.0,0,0,0,0.655
2017,73350.0,0,1,40000.0,0,0,0,1.21
2014,98000.0,0,1,59900.0,0,0,0,-0.052
2017,67000.0,0,1,53500.0,0,0,1,2.095
2015,53000.0,1,1,35500.0,0,0,0,-0.131
2022,4100.0,0,1,57000.0,0,0,0,1.188
2014,70612.0,0,1,31000.0,0,0,0,-0.043
2017,82975.0,0,1,31000.0,0,0,0,-0.031
2004,170000.0,0,1,9000.0,0,0,0,0.574
2013,141536.0,1,1,33000.0,0,0,0,1.021
2021,4000.0,0,1,63995.0,0,0,0,0.06
2023,9990.0,0,1,73500.0,0,0,0,0.148
2017,71290.0,0,1,27000.0,0,0,0,-0.883
2022,1889.0,0,1,46599.0,0,0,0,0.107
2017,29500.0,0,1,31000.0,0,0,0,-0.895
2020,19200.0,0,1,41000.0,0,0,0,0.717
2022,23400.0,0,1,79500.0,0,0,0,0.967
2007,143000.0,1,1,8900.0,0,0,0,0.76
2019,40000.0,0,1,64000.0,0,0,0,0.017
2016,98300.0,0,1,18500.0,0,0,0,-0.043
1996,60000.0,0,1,6000.0,0,0,0,0.557
2018,54000.0,1,1,21590.0,0,0,0,-0.817
2017,67482.0,1,1,20900.0,0,0,0,-0.845
2023,30300.0,0,1,49750.0,0,0,0,-0.755
2011,152000.0,0,1,6999.0,0,0,0,-0.8
2016,61145.0,0,1,24995.0,0,0,0,0.945
2022,2000.0,0,1,92500.0,0,0,0,1.021
2015,51000.0,1,1,75000.0,0,0,0,0.167
2005,199400.0,0,1,33995.0,0,0,0,0.443
2020,19300.0,0,1,98000.0,0,0,0,1.15
2021,36294.0,0,1,66900.0,1,0,0,1.137
2019,81200.0,0,1,43999.0,0,0,0,-0.262
2020,15000.0,0,1,64990.0,0,0,0,0.845
2005,123500.0,1,1,9995.0,0,0,0,0.421
2021,73549.0,0,1,36950.0,1,0,0,0.006
2015,92800.0,0,1,16000.0,0,0,0,0.717
2014,91500.0,0,1,19800.0,0,0,0,-0.036
2017,40000.0,0,1,59000.0,0,0,0,-0.067
2015,70891.0,1,1,28900.0,0,0,0,1.021
2016,92000.0,0,1,18795.0,0,0,0,0.117
2013,160000.0,1,1,23500.0,0,0,0,0.845
2018,53500.0,0,1,28450.0,0,0,0,-0.06
2019,56000.0,1,1,32000.0,0,0,0,-0.721
2017,27000.0,0,1,64500.0,0,0,0,0.057
2010,123500.0,0,1,8700.0,0,0,0,0.94
2016,54323.0,0,1,21000.0,0,0,0,0.06
2020,4437.0,0,1,43000.0,0,0,0,1.176
2015,116600.0,1,1,10500.0,0,0,0,-0.117
2022,45900.0,0,1,46999.0,0,0,0,-0.755
2019,29400.0,0,1,29000.0,0,0,0,-0.036
2015,89726.0,0,1,19500.0,0,0,0,-0.06
2018,39300.0,0,1,43500.0,0,0,0,0.06
2021,11459.0,0,1,85000.0,0,0,0,1.021
2017,65000.0,1,1,25000.0,0,0,0,-0.033
2020,29000.0,0,1,28999.0,0,0,0,0.717
2010,123000.0,0,1,12000.0,0,0,0,-0.131
2008,170000.0,1,1,8300.0,0,0,0,-0.883
2004,170000.0,1,1,22500.0,0,0,0,0.76
2018,64000.0,0,1,33000.0,0,0,0,-1.098
2016,88977.0,0,1,15397.0,0,0,0,0.874
2009,87500.0,1,1,44000.0,0,0,0,0.64
2020,23000.0,0,1,69000.0,0,0,0,-0.067
2010,123500.0,0,1,13300.0,0,0,0,0.107
2018,22000.0,0,1,29500.0,0,0,0,-0.767
2010,98650.0,0,1,6880.0,0,0,0,-0.964
2010,123500.0,0,1,9500.0,0,0,0,-0.002
2020,26000.0,0,1,68000.0,0,0,0,0.164
2007,124900.0,0,1,7950.0,0,0,0,0.814
2023,22000.0,1,1,78500.0,0,0,0,1.021
2018,53500.0,0,1,40750.0,0,0,0,0.071
2017,49400.0,0,1,32500.0,0,0,0,-0.845
2009,170000.0,1,1,7000.0,0,0,0,-0.048
2006,121000.0,1,1,4495.0,0,0,0,-1.045
2014,139600.0,1,1,13500.0,0,0,0,-0.795
2014,106000.0,0,1,18400.0,0,0,0,0.626
2006,151896.0,0,1,16900.0,0,0,0,-0.26
1998,80000.0,1,1,5800.0,0,0,0,-0.26
2016,96800.0,0,1,18000.0,0,0,0,0.717
2007,86000.0,1,1,10400.0,0,0,0,-0.124
2016,110000.0,1,1,25500.0,0,0,0,0.255
2004,142215.0,1,1,5000.0,0,0,0,0.94
2017,39000.0,0,1,34000.0,0,0,0,0.31
2015,122600.0,0,1,17000.0,0,0,0,-0.821
2015,56000.0,1,1,39000.0,0,0,0,1.131
2017,53000.0,0,1,38900.0,0,0,0,0.131
2009,140800.0,0,1,6000.0,0,0,0,-0.843
2011,101900.0,1,1,6900.0,0,0,0,-0.821
2004,124838.0,0,1,24900.0,0,0,0,-0.95
2015,15500.0,0,1,82150.0,0,0,0,0.21
2008,149500.0,0,1,16900.0,0,0,0,-0.057
2016,97097.0,0,1,19470.0,0,0,0,0.471
2005,146000.0,0,1,10500.0,0,0,0,0.652
2018,92000.0,1,1,25999.0,0,0,0,-0.757
2017,51000.0,0,1,40000.0,0,0,0,-0.002
2012,185000.0,1,1,4000.0,0,0,0,-0.838
2020,37100.0,0,1,38000.0,0,0,0,-0.738
2021,74150.0,0,1,31000.0,0,0,0,1.021
2013,105000.0,1,1,17900.0,0,0,0,0.012
2022,11459.0,1,1,47800.0,0,0,0,0.19
2015,51400.0,0,1,41000.0,0,0,0,1.055
2004,183000.0,1,1,14000.0,0,0,0,0.414
2013,98000.0,0,1,8500.0,0,0,0,-0.071
2015,70700.0,0,1,26000.0,0,0,0,-0.774
2008,140600.0,0,1,11495.0,0,0,0,0.617
2011,92700.0,1,1,5800.0,0,0,0,-0.007
2021,33455.0,0,1,38400.0,0,0,0,-0.85
2017,51850.0,0,1,32000.0,0,0,0,-0.079
2010,59500.0,0,1,18500.0,0,0,0,-0.124
2020,26520.0,0,1,76500.0,0,0,0,0.06
2017,70000.0,0,1,31450.0,0,0,0,0.85
2019,14700.0,1,1,47999.0,0,0,0,-0.036
